founder_id,founder_age,founder_gender,years_with_startup,founder_role,monthly_revenue_generated,work_life_balance_rating,venture_satisfaction,startup_performance_rating,funding_rounds_led,working_overtime,distance_from_investor_hub,education_background,personal_status,num_dependents,startup_stage,team_size_category,years_since_founding,remote_operations,leadership_scope,innovation_support,startup_reputation,founder_visibility,retention_status
17967,49,Male,7,Healthcare,7167.0,Poor,Medium,Average,0,Yes,66,Bachelor’s Degree,Married,4.0,Entry,Large,33.0,No,No,No,Fair,Low,Stayed
35399,51,Female,24,Education,4097.0,Good,Very High,Average,2,No,98,Associate Degree,Single,4.0,Senior,Small,51.0,No,No,No,Poor,Medium,Left
35355,46,Male,12,Healthcare,9062.0,Good,Medium,Average,0,Yes,44,Associate Degree,Married,0.0,Mid,Medium,36.0,No,No,No,Fair,Medium,Stayed
34874,45,Male,15,Finance,10697.0,Poor,High,Average,2,No,24,Master’s Degree,Divorced,0.0,Senior,Small,78.0,Yes,No,No,Excellent,Low,Stayed
7562,19,Female,10,Healthcare,9276.0,Excellent,Very High,Average,1,No,41,High School,Married,1.0,Entry,Small,57.0,No,No,No,Good,Low,Left
28265,52,Male,17,Media,6304.0,Good,Low,Average,0,No,19,Master’s Degree,Married,1.0,Senior,Medium,22.0,No,No,No,Good,Medium,Stayed
70932,49,Male,9,Healthcare,8517.0,Excellent,Very High,Average,0,No,83,Associate Degree,Married,4.0,Entry,Medium,46.0,No,No,Yes,Good,Low,Stayed
19994,42,Male,1,Education,4562.0,Good,High,Average,0,No,7,Bachelor’s Degree,Married,0.0,Entry,Small,49.0,Yes,No,No,Excellent,High,Stayed
1710,20,Male,3,Education,5281.0,,,Average,1,Yes,71,High School,Divorced,1.0,Entry,Medium,16.0,No,No,No,Poor,High,Left
38796,40,Male,18,Media,6566.0,Good,High,Below Average,0,No,26,High School,Single,2.0,Entry,Medium,36.0,No,No,No,Good,Low,Stayed
31100,58,Male,29,Finance,7826.0,Excellent,High,Average,2,No,45,Bachelor’s Degree,Single,0.0,Mid,Large,53.0,No,No,No,Excellent,Very High,Stayed
36891,29,Male,15,Healthcare,8281.0,Good,High,High,2,No,59,Associate Degree,Single,2.0,Mid,Large,75.0,No,No,No,Excellent,Medium,Stayed
65862,41,Male,15,Technology,9686.0,Good,High,Average,0,No,20,High School,Single,1.0,Mid,Small,24.0,No,No,No,Good,Medium,Stayed
47308,46,Male,2,Education,,,,Average,1,Yes,38,High School,Married,,Entry,,,No,No,No,Good,High,Left
36485,31,Female,8,Education,2940.0,Excellent,Low,Average,1,No,60,Master’s Degree,Divorced,1.0,Entry,Large,78.0,No,No,No,Fair,Medium,Left
16202,36,Female,6,Technology,8618.0,Poor,Very High,Average,0,Yes,35,Master’s Degree,Married,0.0,Mid,Medium,19.0,No,No,No,Good,High,Left
14341,52,Male,12,Media,6152.0,Excellent,High,Average,2,No,25,High School,Married,1.0,Entry,Medium,72.0,No,No,No,Good,Medium,Left
61721,58,Male,7,Technology,8841.0,Fair,High,Average,0,Yes,28,Associate Degree,Married,2.0,Entry,Small,57.0,No,No,No,Fair,Low,Left
54270,21,Male,5,Education,4560.0,,,Average,1,No,36,Associate Degree,Single,,Entry,,,Yes,No,No,Poor,Very High,Left
36629,30,Male,7,Technology,10435.0,Fair,Very High,Average,0,No,65,Associate Degree,Single,1.0,Entry,Small,59.0,No,No,Yes,Poor,Low,Left
6888,36,Female,9,Technology,6013.0,Good,Very High,Average,0,No,67,Master’s Degree,Married,0.0,Entry,Small,66.0,No,Yes,No,Poor,Low,Left
30998,30,Female,7,Media,5526.0,Good,High,Below Average,0,No,59,Master’s Degree,Single,2.0,Entry,Medium,50.0,No,No,No,Good,Low,Left
43168,38,Male,20,Finance,5482.0,Good,High,Average,0,No,97,Associate Degree,Single,4.0,Entry,Medium,53.0,No,No,No,Good,Medium,Stayed
19821,50,Male,5,Education,4722.0,Excellent,Medium,High,0,Yes,76,High School,Single,0.0,Mid,Medium,25.0,No,Yes,No,Excellent,Very High,Left
17382,30,Male,18,Technology,8418.0,Good,Very High,Below Average,0,Yes,44,Bachelor’s Degree,Married,1.0,Senior,Medium,93.0,No,No,No,Excellent,Low,Stayed
39590,21,Female,5,Education,3909.0,Fair,Very High,Below Average,1,No,66,Master’s Degree,Divorced,0.0,Mid,Medium,13.0,No,Yes,No,Good,Low,Left
42870,27,Female,10,Education,5948.0,Good,Very High,Average,0,No,61,Bachelor’s Degree,Single,0.0,Mid,Small,54.0,Yes,No,No,Poor,Medium,Left
67018,20,Male,2,Education,4110.0,,,Low,1,Yes,38,Associate Degree,Single,4.0,Mid,Small,33.0,No,No,No,Good,Low,Left
46558,38,Male,9,Education,5544.0,Fair,Low,Average,0,No,1,Associate Degree,Married,0.0,Entry,Small,82.0,No,No,No,Fair,High,Left
27692,32,Male,9,Technology,9119.0,Fair,Medium,Average,3,No,68,High School,Single,0.0,Mid,Small,83.0,Yes,No,No,Good,Very High,Stayed
68662,33,Female,14,Technology,9010.0,Poor,High,Below Average,1,No,8,High School,Married,3.0,Mid,Large,60.0,No,No,No,Good,Medium,Left
70787,29,Female,13,Technology,7140.0,Good,High,Average,2,No,93,Master’s Degree,Divorced,0.0,Entry,Medium,62.0,No,No,No,Excellent,Low,Left
21517,53,Female,5,Media,,,,Average,2,No,84,Associate Degree,Married,,Senior,,,No,No,No,Fair,Low,Left
35804,19,Male,4,Finance,7546.0,,Medium,Average,1,No,45,High School,Divorced,3.0,Mid,Small,57.0,No,Yes,No,Fair,High,Stayed
66170,22,Female,1,Media,5673.0,Poor,High,Average,2,No,27,High School,Single,1.0,Senior,Small,8.0,No,No,No,Excellent,High,Left
69069,41,Male,10,Education,5714.0,Poor,High,High,0,No,19,High School,Married,1.0,Senior,Medium,63.0,No,No,Yes,Good,Low,Stayed
6675,19,Male,9,Education,4625.0,Good,Low,Average,3,No,57,High School,Single,0.0,Mid,Large,61.0,No,No,No,Poor,Low,Stayed
4733,44,Male,21,Healthcare,6117.0,Excellent,High,Average,0,Yes,93,Associate Degree,Married,0.0,Senior,Small,96.0,Yes,No,No,Good,Low,Stayed
7909,52,Female,12,Finance,6610.0,Poor,High,High,2,No,75,High School,Married,1.0,Senior,Large,58.0,Yes,No,No,Good,High,Stayed
62166,58,Female,32,Media,5574.0,Good,High,Below Average,1,Yes,51,Bachelor’s Degree,Married,1.0,Entry,Medium,75.0,No,No,No,Fair,Medium,Stayed
37453,20,Female,2,Technology,8004.0,Poor,Medium,Average,3,Yes,52,Master’s Degree,Married,0.0,Mid,Large,19.0,Yes,No,No,Good,Very High,Stayed
23845,46,Female,29,Education,4113.0,Poor,Medium,Average,0,No,44,High School,Married,0.0,Mid,Medium,51.0,No,Yes,No,Poor,Medium,Left
35816,20,Male,12,Healthcare,8287.0,Good,Medium,Average,1,Yes,30,High School,Married,1.0,Entry,Large,67.0,No,No,No,Good,Medium,Stayed
3918,48,Female,22,Media,5614.0,Poor,High,Low,2,Yes,61,PhD,Married,1.0,Senior,Small,80.0,No,No,No,Poor,Medium,Left
72933,36,Female,8,Technology,8569.0,Good,High,Below Average,0,No,65,Bachelor’s Degree,Married,0.0,Mid,Large,68.0,No,No,No,Good,Medium,Left
47701,56,Male,6,Healthcare,5901.0,Good,Very High,Average,2,No,14,High School,Divorced,1.0,Entry,Small,10.0,Yes,No,No,Poor,Medium,Stayed
30137,27,Male,5,Finance,7150.0,Fair,High,Below Average,2,Yes,92,Bachelor’s Degree,Single,3.0,Mid,Medium,14.0,No,No,Yes,Good,Low,Left
22687,20,Female,3,Media,6211.0,Excellent,High,Average,0,Yes,99,Master’s Degree,Single,1.0,Entry,Medium,49.0,No,No,No,Good,High,Left
56449,50,Male,3,Education,4230.0,Good,Medium,Average,0,No,46,Bachelor’s Degree,Married,0.0,Senior,Medium,31.0,No,No,No,Good,Low,Stayed
38890,27,Female,14,Media,5834.0,Fair,High,Average,3,Yes,14,PhD,Single,0.0,Mid,Small,57.0,No,No,Yes,Fair,High,Stayed
58850,56,Female,24,Technology,8841.0,Good,High,Low,2,No,14,Bachelor’s Degree,Married,2.0,Entry,Large,61.0,No,Yes,Yes,Good,Very High,Stayed
73419,39,Male,29,Healthcare,6603.0,Good,High,Average,0,Yes,11,PhD,Married,0.0,Mid,Small,93.0,No,No,No,Good,High,Stayed
5735,37,Female,15,Finance,,,,Below Average,0,Yes,3,Associate Degree,Divorced,,Mid,,,Yes,No,No,Poor,Medium,Stayed
34427,44,Male,31,Education,4126.0,Fair,High,Average,0,No,4,Associate Degree,Married,0.0,Mid,Large,79.0,No,No,No,Good,High,Stayed
59800,29,Male,12,Finance,6922.0,Fair,High,Below Average,0,Yes,81,Bachelor’s Degree,Married,3.0,Entry,Small,29.0,No,No,No,Poor,Low,Left
72138,21,Female,1,Healthcare,5532.0,Good,High,High,1,Yes,85,High School,Divorced,1.0,Entry,Medium,52.0,Yes,No,No,Good,High,Left
60600,28,Male,5,Technology,10260.0,Excellent,Medium,Average,0,No,78,Bachelor’s Degree,Single,0.0,Entry,Small,60.0,No,No,No,Good,Low,Left
59895,49,Male,5,Technology,8016.0,Excellent,Low,Average,0,No,23,High School,Married,3.0,Mid,Small,50.0,Yes,No,No,Good,High,Stayed
57385,25,Male,7,Finance,8409.0,Excellent,High,Average,1,No,50,Bachelor’s Degree,Married,3.0,Entry,Large,45.0,No,No,No,Poor,Low,Stayed
5711,25,Male,3,Healthcare,5849.0,Good,High,Average,1,Yes,87,Master’s Degree,Single,1.0,Senior,Medium,79.0,No,No,No,Excellent,Low,Left
29,45,Female,12,Education,5180.0,,,Average,2,Yes,93,Bachelor’s Degree,Married,0.0,Entry,Large,53.0,Yes,No,Yes,Good,High,Stayed
58002,56,Male,34,Education,4110.0,,,Average,1,No,30,PhD,Single,,Entry,Medium,,No,No,No,Fair,High,Stayed
777,51,Female,11,Technology,10620.0,Excellent,Medium,Low,0,No,4,Associate Degree,Married,0.0,Entry,Small,82.0,No,Yes,No,Fair,High,Stayed
3405,49,Male,5,Technology,10273.0,,High,Average,3,No,89,Associate Degree,Single,2.0,Entry,Medium,62.0,No,No,No,Good,High,Left
12237,18,Female,1,Media,5357.0,Good,Low,Average,1,No,40,PhD,Single,4.0,Entry,Medium,4.0,Yes,Yes,No,Good,High,Stayed
70971,47,Male,35,Media,5911.0,Excellent,Low,Below Average,2,Yes,97,Bachelor’s Degree,Married,1.0,Mid,Medium,85.0,No,No,No,Excellent,Medium,Stayed
7177,40,Female,27,Technology,11080.0,Good,High,Below Average,1,No,14,Bachelor’s Degree,Single,6.0,Entry,Medium,56.0,No,No,No,Fair,Low,Left
21224,58,Male,36,Education,4930.0,Excellent,Medium,Average,1,Yes,58,High School,Married,4.0,Entry,Large,59.0,No,No,No,Good,Medium,Stayed
36244,47,Female,24,Education,2292.0,Fair,Very High,Below Average,0,No,90,Associate Degree,Married,0.0,Mid,Medium,98.0,No,No,No,Good,Medium,Left
46348,57,Male,30,Technology,8398.0,Good,Very High,High,1,No,34,Bachelor’s Degree,Single,1.0,Entry,Large,37.0,No,No,No,Good,Medium,Left
44934,53,Female,33,Media,6077.0,Good,High,Average,0,No,70,Associate Degree,Divorced,4.0,Mid,Medium,43.0,No,No,No,Fair,Low,Stayed
15482,19,Male,10,Healthcare,,,,Average,0,No,71,High School,Single,,Entry,,,No,No,No,Fair,High,Left
59031,53,Male,38,Finance,11130.0,Poor,High,High,3,No,23,PhD,Single,0.0,Mid,Small,49.0,No,No,No,Good,Very High,Stayed
63573,41,Female,31,Technology,10254.0,Excellent,High,Average,2,No,96,Master’s Degree,Divorced,3.0,Entry,Medium,77.0,No,No,Yes,Poor,Low,Left
66135,38,Male,28,Technology,7881.0,Fair,High,Average,0,No,4,High School,Married,1.0,Mid,Small,64.0,No,No,No,Good,High,Left
61146,43,Male,14,Technology,9604.0,Excellent,Low,Below Average,2,No,24,High School,Single,1.0,Entry,Medium,32.0,No,No,Yes,Excellent,Low,Left
22697,50,Female,36,Finance,6107.0,,,Average,0,Yes,48,Bachelor’s Degree,Single,,Mid,,,No,No,No,Poor,Medium,Left
41794,44,Female,18,Technology,11339.0,,High,High,0,No,77,High School,Single,1.0,Senior,Medium,82.0,No,No,No,Good,Medium,Left
2830,28,Female,8,Media,5229.0,Good,Low,Average,0,No,26,PhD,Married,0.0,Mid,Medium,38.0,No,No,Yes,Good,Medium,Stayed
583,37,Male,27,Media,6468.0,Good,High,Average,2,No,50,Associate Degree,Married,3.0,Entry,Large,97.0,No,No,No,Excellent,Low,Left
1377,20,Male,8,Education,3809.0,Good,Low,High,2,No,18,Bachelor’s Degree,Single,2.0,Entry,Large,86.0,No,No,No,Good,Very High,Left
10984,39,Male,9,Finance,10424.0,Good,High,Average,0,Yes,25,Bachelor’s Degree,Single,5.0,Entry,Large,34.0,No,No,No,Good,High,Left
18900,36,Male,17,Healthcare,8139.0,Good,Medium,Average,0,Yes,11,Bachelor’s Degree,Single,0.0,Entry,Small,51.0,No,No,No,Poor,High,Left
69115,56,Female,46,Media,6817.0,Good,High,Average,2,No,58,Bachelor’s Degree,Married,1.0,Mid,Small,102.0,No,No,Yes,Good,Medium,Left
26525,20,Male,2,Education,3829.0,Good,High,Below Average,2,No,16,Associate Degree,Single,3.0,Mid,Small,38.0,No,No,No,Good,Very High,Left
4328,49,Male,33,Technology,11349.0,Poor,High,Average,0,No,23,Master’s Degree,Married,0.0,Mid,Small,36.0,No,Yes,No,Fair,High,Stayed
71754,21,Male,8,Healthcare,8442.0,Good,High,High,0,No,67,Bachelor’s Degree,Married,1.0,Senior,Small,48.0,No,No,No,Good,Low,Stayed
39527,38,Male,3,Education,4472.0,Good,Medium,Average,0,No,52,Master’s Degree,Married,2.0,Entry,Large,5.0,No,No,No,Poor,Medium,Left
11726,21,Male,9,Media,5729.0,Good,High,High,1,No,99,Master’s Degree,Married,0.0,Entry,Medium,74.0,No,No,No,Good,High,Left
28894,45,Male,28,Education,5541.0,Good,High,Average,0,No,72,Master’s Degree,Married,1.0,Entry,Small,45.0,Yes,No,No,Good,Medium,Stayed
17573,43,Female,12,Healthcare,9244.0,Good,High,Average,1,No,95,Associate Degree,Married,0.0,Senior,Medium,18.0,Yes,No,No,Good,Low,Stayed
8184,54,Female,1,Media,5973.0,Good,Very High,High,1,Yes,99,Master’s Degree,Married,0.0,Entry,Medium,72.0,Yes,No,No,Good,Low,Left
3015,26,Male,12,Healthcare,6136.0,Good,Medium,High,0,No,57,High School,Married,5.0,Entry,Large,64.0,No,No,No,Excellent,Medium,Stayed
15289,18,Male,6,Education,3872.0,Good,Very High,High,0,Yes,86,Bachelor’s Degree,Single,1.0,Mid,Medium,48.0,No,No,No,Good,Medium,Left
19613,41,Male,7,Technology,9727.0,Fair,Medium,Average,0,No,37,Associate Degree,Single,0.0,Mid,Medium,11.0,Yes,No,No,Good,Low,Stayed
72757,41,Male,28,Healthcare,9289.0,,Very High,High,3,Yes,31,Bachelor’s Degree,Married,2.0,Entry,Small,72.0,No,No,Yes,Excellent,High,Stayed
43155,59,Male,22,Media,5890.0,Poor,Very High,Below Average,2,No,71,High School,Single,1.0,Mid,Medium,45.0,No,No,No,Poor,Low,Left
6535,56,Male,44,Education,4842.0,Fair,Medium,Average,1,Yes,74,High School,Single,0.0,Senior,Large,87.0,Yes,No,No,Good,High,Stayed
38394,19,Female,2,Education,5246.0,Fair,High,High,0,Yes,63,High School,Married,4.0,Senior,Small,17.0,No,No,No,Good,Low,Left
4137,20,Male,8,Healthcare,7241.0,Fair,Very High,High,2,No,25,Associate Degree,Married,1.0,Senior,Small,30.0,No,No,No,Fair,Low,Left
22227,56,Female,2,Technology,8417.0,,Low,Below Average,0,Yes,12,Bachelor’s Degree,Married,4.0,Mid,Small,78.0,No,No,No,Fair,Low,Stayed
13953,41,Male,15,Technology,10300.0,Fair,High,Average,1,Yes,20,Bachelor’s Degree,Married,1.0,Entry,Medium,85.0,No,No,No,Good,Low,Left
658,38,Male,21,Technology,7500.0,Good,Low,Average,2,No,68,Bachelor’s Degree,Married,2.0,Mid,Large,76.0,No,No,No,Poor,Medium,Stayed
21820,48,Female,11,Education,4528.0,Good,Medium,High,0,Yes,46,Bachelor’s Degree,Single,4.0,Entry,Small,20.0,No,Yes,No,Good,Low,Stayed
35324,51,Female,26,Education,4774.0,Poor,Very High,Average,1,No,94,Bachelor’s Degree,Single,0.0,Entry,Small,87.0,No,No,No,Good,Low,Left
68251,52,Female,15,Technology,10302.0,Poor,Medium,Average,3,No,27,Bachelor’s Degree,Married,1.0,Mid,Large,49.0,No,No,No,Poor,Low,Stayed
30870,21,Female,3,Technology,,,,Average,0,Yes,30,Bachelor’s Degree,Single,,Mid,,,Yes,No,Yes,Good,Low,Left
27895,28,Female,19,Healthcare,9113.0,Good,Low,Average,0,No,23,High School,Divorced,2.0,Entry,Small,68.0,No,No,No,Good,High,Left
47342,53,Male,15,Healthcare,8806.0,Excellent,Medium,Average,0,No,51,Bachelor’s Degree,Single,1.0,Entry,Large,90.0,Yes,No,No,Good,Very High,Stayed
9897,35,Male,17,Healthcare,9011.0,,,Low,1,No,33,Associate Degree,Married,2.0,Senior,Small,85.0,No,Yes,No,Good,High,Stayed
25223,24,Female,2,Technology,10611.0,Excellent,High,Average,0,No,79,Associate Degree,Married,4.0,Entry,Large,76.0,No,No,No,Good,Medium,Left
36311,34,Female,4,Technology,8120.0,Excellent,High,Average,2,No,23,Associate Degree,Single,3.0,Senior,Small,12.0,No,No,No,Good,Medium,Stayed
45815,59,Male,31,Education,4886.0,Fair,High,Average,0,Yes,37,Master’s Degree,Single,0.0,Mid,Small,87.0,No,No,No,Good,Medium,Left
31345,44,Female,4,Finance,11515.0,Good,Low,Average,0,No,53,Associate Degree,Married,0.0,Senior,Large,54.0,No,No,No,Good,Low,Stayed
33067,29,Female,17,Healthcare,9450.0,Good,High,High,3,No,84,Bachelor’s Degree,Single,4.0,Senior,Medium,51.0,No,No,No,Excellent,Low,Stayed
72272,19,Male,11,Education,3741.0,Fair,High,Average,2,No,32,Associate Degree,Married,2.0,Entry,Medium,72.0,Yes,No,Yes,Good,Low,Stayed
37438,59,Male,16,Education,5783.0,Fair,Very High,Average,0,Yes,53,Bachelor’s Degree,Married,3.0,Mid,Medium,36.0,No,No,No,Fair,Low,Left
58269,31,Female,1,Technology,9750.0,,,Average,0,No,93,Bachelor’s Degree,Divorced,0.0,Entry,Small,61.0,No,No,No,Good,Medium,Stayed
53814,40,Female,19,Finance,9632.0,Good,High,Average,0,No,86,Bachelor’s Degree,Married,1.0,Entry,Large,47.0,No,No,No,Good,High,Stayed
2631,59,Male,40,Healthcare,8328.0,Good,Very High,High,0,No,46,Associate Degree,Single,0.0,Entry,Small,44.0,No,No,Yes,Poor,Low,Left
21968,34,Female,7,Healthcare,6962.0,Good,Medium,Below Average,1,No,64,Master’s Degree,Single,0.0,Senior,Large,30.0,No,No,No,Good,High,Left
40907,30,Male,14,Education,5401.0,,,High,0,No,77,Bachelor’s Degree,Married,1.0,Entry,Medium,64.0,No,No,No,Good,Medium,Left
42061,58,Male,11,Technology,8875.0,Excellent,High,Average,0,No,38,Bachelor’s Degree,Single,1.0,Mid,Medium,21.0,No,No,No,Good,Low,Stayed
17175,52,Male,23,Technology,5536.0,Poor,High,Average,4,Yes,25,Bachelor’s Degree,Divorced,2.0,Mid,Large,29.0,No,No,No,Excellent,Medium,Stayed
10782,32,Female,9,Healthcare,8686.0,Good,Very High,Below Average,1,Yes,24,Associate Degree,Single,2.0,Senior,Large,41.0,No,No,No,Good,Medium,Left
13842,33,Male,18,Technology,9554.0,Fair,High,Average,1,No,33,Associate Degree,Single,3.0,Mid,Small,97.0,Yes,No,Yes,Fair,Medium,Left
6245,24,Male,15,Technology,9536.0,Fair,High,Average,0,No,29,High School,Single,0.0,Senior,Large,42.0,Yes,No,Yes,Good,Low,Stayed
27725,41,Male,31,Finance,5729.0,Fair,High,Average,0,Yes,96,Associate Degree,Single,0.0,Entry,Medium,36.0,Yes,No,Yes,Fair,Medium,Left
5769,36,Male,4,Technology,8891.0,,,Below Average,1,Yes,39,Bachelor’s Degree,Married,,Senior,Large,45.0,No,No,No,Poor,High,Stayed
51004,53,Male,19,Technology,6905.0,,Very High,Average,0,Yes,8,Master’s Degree,Married,1.0,Mid,Small,27.0,No,No,No,Poor,High,Left
64178,31,Male,18,Technology,8043.0,Fair,High,High,0,Yes,85,Associate Degree,Married,1.0,Entry,Medium,90.0,No,No,No,Fair,High,Stayed
54792,26,Female,9,Healthcare,8349.0,,,Average,2,Yes,15,Master’s Degree,Single,1.0,Mid,Medium,30.0,No,No,Yes,Good,Medium,Left
67390,47,Male,36,Finance,8849.0,Fair,Low,Average,1,No,73,Bachelor’s Degree,Married,4.0,Senior,Medium,60.0,No,No,No,Good,Low,Stayed
18412,24,Female,2,Healthcare,6776.0,Good,High,Average,0,Yes,62,High School,Married,6.0,Entry,Medium,12.0,No,No,No,Poor,Low,Left
56322,26,Male,13,Education,5217.0,Poor,High,Below Average,2,No,78,High School,Single,0.0,Senior,Medium,51.0,Yes,No,No,Good,Medium,Left
49340,34,Male,18,Media,6772.0,Fair,Very High,Low,0,No,84,Bachelor’s Degree,Married,0.0,Entry,Medium,83.0,No,No,No,Fair,High,Left
595,23,Female,1,Education,3588.0,Good,High,High,0,No,46,Bachelor’s Degree,Divorced,1.0,Mid,Medium,8.0,Yes,Yes,No,Good,High,Stayed
39362,30,Male,18,Technology,7818.0,Good,High,Average,2,No,89,Master’s Degree,Married,2.0,Mid,Medium,71.0,No,No,No,Good,Low,Left
7131,43,Female,8,Healthcare,7447.0,Poor,High,Average,0,No,3,High School,Single,1.0,Entry,Large,18.0,No,No,No,Fair,High,Left
60775,37,Male,25,Media,6430.0,Good,High,High,0,No,92,Bachelor’s Degree,Married,1.0,Entry,Small,103.0,Yes,No,No,Good,High,Stayed
14208,33,Female,8,Healthcare,6784.0,Fair,High,Average,1,Yes,34,High School,Married,2.0,Mid,Medium,43.0,Yes,No,No,Good,Low,Left
19494,46,Male,18,Education,3951.0,Excellent,High,Average,0,No,68,High School,Married,1.0,Senior,Medium,44.0,No,No,Yes,Excellent,Very High,Stayed
57355,56,Male,8,Finance,6642.0,Good,Medium,Average,2,No,75,Associate Degree,Married,1.0,Entry,Medium,40.0,No,No,No,Poor,Low,Left
41633,35,Female,1,Finance,1888.0,,Medium,Below Average,1,No,12,High School,Single,3.0,Senior,Small,71.0,No,No,No,Good,High,Stayed
61362,29,Male,8,Education,3310.0,,,Average,2,No,29,High School,Married,4.0,Senior,Large,40.0,No,No,No,Fair,Low,Stayed
23647,46,Female,35,Healthcare,7495.0,Excellent,High,High,0,No,79,Associate Degree,Married,0.0,Entry,Medium,56.0,Yes,No,Yes,Good,Low,Stayed
62641,27,Male,4,Healthcare,8372.0,Good,High,Average,0,Yes,95,Associate Degree,Married,0.0,Entry,Small,82.0,No,No,No,Fair,Very High,Stayed
11110,29,Male,11,Media,5936.0,Poor,Medium,High,1,No,20,High School,Single,3.0,Mid,Large,66.0,Yes,No,No,Excellent,Medium,Left
50978,50,Female,6,Education,5223.0,Good,Very High,Average,1,No,81,High School,Married,0.0,Senior,Medium,29.0,No,No,No,Poor,Low,Stayed
17136,37,Male,10,Education,3989.0,,,Average,2,No,42,Bachelor’s Degree,Single,,Senior,,,No,No,No,Good,Low,Stayed
43705,58,Female,33,Media,5934.0,Fair,Medium,Below Average,0,Yes,65,Master’s Degree,Married,2.0,Entry,Medium,39.0,No,No,No,Poor,High,Left
51072,57,Male,33,Education,5579.0,,,Average,0,No,9,Master’s Degree,Married,1.0,Mid,Small,83.0,Yes,No,No,Good,High,Stayed
73650,24,Male,15,Technology,11882.0,Poor,High,Average,0,Yes,39,Bachelor’s Degree,Single,5.0,Entry,Small,30.0,No,No,Yes,Good,Medium,Left
67969,42,Female,22,Education,5317.0,,,Average,0,No,22,PhD,Single,,Senior,Medium,93.0,Yes,No,No,Fair,Low,Stayed
20732,22,Male,14,Technology,10675.0,Good,Very High,Below Average,0,No,66,Bachelor’s Degree,Married,1.0,Mid,Large,76.0,No,No,No,Excellent,High,Stayed
30550,32,Male,6,Education,3747.0,Excellent,Very High,Average,0,Yes,95,Associate Degree,Married,1.0,Mid,Medium,33.0,No,No,No,Fair,Medium,Left
56557,46,Male,16,Healthcare,5784.0,Fair,High,Average,1,No,63,Associate Degree,Married,5.0,Senior,Small,47.0,No,No,No,Good,Low,Stayed
17233,30,Female,2,Technology,7387.0,Excellent,High,Average,2,No,34,Associate Degree,Married,0.0,Mid,Medium,77.0,Yes,No,No,Good,Low,Stayed
71244,48,Male,5,Education,3492.0,Excellent,Very High,Below Average,1,No,9,Bachelor’s Degree,Single,3.0,Senior,Small,65.0,No,No,No,Poor,Low,Stayed
25919,48,Female,27,Technology,8831.0,Fair,Medium,Average,0,No,73,Associate Degree,Single,3.0,Mid,Medium,98.0,Yes,No,Yes,Good,Low,Left
22159,49,Female,6,Finance,5618.0,Excellent,Very High,Below Average,1,No,24,Associate Degree,Married,4.0,Entry,Small,44.0,Yes,No,No,Poor,Medium,Left
50576,45,Male,28,Finance,7102.0,,Medium,Below Average,1,No,24,PhD,Divorced,4.0,Entry,Medium,39.0,No,No,No,Poor,High,Stayed
24514,52,Female,29,Media,5941.0,Fair,High,Below Average,2,No,33,Associate Degree,Single,0.0,Mid,Medium,87.0,Yes,No,No,Poor,Low,Stayed
47089,18,Male,9,Education,4865.0,Fair,High,Average,0,No,95,Associate Degree,Married,2.0,Entry,Small,27.0,No,No,Yes,Good,Low,Stayed
73549,20,Female,12,Healthcare,7022.0,Fair,Medium,Low,0,No,67,Associate Degree,Married,1.0,Entry,Small,83.0,No,No,No,Good,High,Left
39989,57,Male,33,Finance,7575.0,Good,Medium,High,0,No,59,Associate Degree,Married,1.0,Entry,Large,47.0,No,No,No,Good,Low,Stayed
